"NBa7we src","d4r55","RfnDt","eaLgGf","hCCjke","rsqaWe","wiI7pd","dSlJg","znYl0","dSlJg 2","znYl0 2","fontBodySmall","fontBodySmall 2","kyuRq"
"https://lh3.googleusercontent.com/a-/ALV-UjXotMliBj8RShq6OeBVjfZHxNj4DPX5RyxEbvw8S7Rtb-RAI84i=w72-h72-p-rp-mo-ba4-br100","Samtim Dwi Hermanto","Local Guide · 122 reviews · 43 photos","","","7 years ago","Beautiful campus, many buildings of high architectural value","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWSMGk6rAJqXxtmgEKAeNePrQdjb5MVvB1qbJqY3kjSGm0tvQRqmQ=w72-h72-p-rp-mo-ba3-br100","Heru Guswantoro","Local Guide · 20 reviews · 1 photo","","","8 years ago","The biggest campus in the city of Salatiga. Here we can meet people from various tribes in Indonesia. because this campus is nicknamed mini Indonesia
A campus with a mix of old and modern building styles is here","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUtqRK0_VIOS9AW3_59uZKSkjvpepoXsA7RIIewX8AgNS5jLHk=w72-h72-p-rp-mo-br100","legino budiarto","1 review","","","9 years ago","In 2011 my first child enrolled as a student at UKSW and in 2014 my second child also enrolled here at a different faculty. This year, my first child has finished his studies and only has to graduate later. 19 March 2016 May God bless you …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUhqK9-hh6agJQka1NmPEgHPv2lNVOLlMkFvB-0ZtOlARWXEatI=w72-h72-p-rp-mo-ba4-br100","Farhan Alfarisi","Local Guide · 83 reviews · 221 photos","","","4 years ago","The place is nice and the girls are beautiful","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXrcVMB3JhFM3PTzTJsxlPrKFb3Sra_n0XXXlM4HRLM7hNJlgQDYA=w72-h72-p-rp-mo-ba5-br100","John Jaya","Local Guide · 328 reviews · 391 photos","","","2 months ago","Cool, beautiful, clean and safe","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJn4pgioXVVhUFOv8yJZvNdp2qBkdeNo5ZLg5fCfROnk1TfLA=w72-h72-p-rp-mo-br100","Koleksi Mainan","8 reviews · 3 photos","","","a year ago","Facilities ok. Fees are cheap for campuses with Superior accreditation","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUxMDX8OD4pXAPU1lc5c5n38jiJxPe1zKXcKFivrYMmE3fLFJ8=w72-h72-p-rp-mo-ba5-br100","Paulus dwi hananto","Local Guide · 91 reviews · 82 photos","","","4 years ago","The mini Indonesian campus in the small town of Salatiga near Mount Merbabu, which has cool climate, really supports student study activities.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWjx1emNBcrxBVBXft-5_TpsXgyJeTskcWD3vBMzi7Q15652XDkEw=w72-h72-p-rp-mo-ba5-br100","Onny Wiranda","Local Guide · 456 reviews · 784 photos","","","6 years ago","A place where children from Mimika study.","","Like","","Share","Translated by Google","・","See original (Malay)"
"https://lh3.googleusercontent.com/a-/ALV-UjXixBatO6BhTRPqLjbanUlVtzzow_8gT20B18EwcGIEiGJT-W3mtA=w72-h72-p-rp-mo-ba2-br100","niken. Bd","Local Guide · 2 reviews · 33 photos","","","3 years ago","😍 …","","Like","","Share","","",""
"https://lh3.googleusercontent.com/a-/ALV-UjV6yeuiI8dpQfM4LQPkamujHlECrVAVcpz8xDyyxphKLEjUYTE=w72-h72-p-rp-mo-ba5-br100","Hana Rhemawati","Local Guide · 175 reviews · 201 photos","","","2 years ago","Green campus.. feels like studying abroad when walking inside the campus area..

The location is easy to reach if you are from outside the city...","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIQPL18IFMTcj30WqLxXFhTMpSUP4OnFJIE5gH0DnsG93Lmng=w72-h72-p-rp-mo-ba8-br100","isywara puraya","Local Guide · 741 reviews · 18,575 photos","","","8 years ago","As a place for meetings, representative. Not only for the UKSW campus, but even throughout the city of Salatiga. The room is large, nice and has adequate equipment.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW7WCE_NEPSH6ou6_OH1CNkfwn3pZ8R897y-F2FIIEgrRLbTmU=w72-h72-p-rp-mo-br100","Michael Dafa","2 reviews · 3 photos","","","8 years ago","In 1 month I will study here, UKSW Salatiga, FEB Management. A private university but with a state feel, with the concept of mini Indonesia, hopefully I can become a big person after graduating from here...","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUDmdidFxRYHJZhs1pHKV3Lg8KtOoCW1yrv0uDF5T1o37wN-yPJ=w72-h72-p-rp-mo-ba4-br100","arik wulandari","Local Guide · 82 reviews · 80 photos","","","4 years ago","Beloved campus.. Mini Indonesia ❤️","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUlup4APAT8i6x5Desa6tZRsV7xifNm8pajhK5C7MVXAhXN7Ec=w72-h72-p-rp-mo-ba5-br100","Sari EinSa (Dixy)","Local Guide · 286 reviews · 504 photos","","","2 years ago","My campus.... Comfortable, beautiful, very happy to be one of the alumni here... …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocI129JhGeoTlG8z5C6lh2EgaQn-qXl7oCVqGa3p2McLZSt69w=w72-h72-p-rp-mo-ba2-br100","My Flowertile","Local Guide · 18 reviews · 9 photos","","","4 years ago","The university in the city of Salatiga, which has A accreditation, is a good, comfortable place in the middle of the cool and strategic city of Salatiga
Campus facilities are adequate","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUVv2kfNWhg98TYyGlkP8mQ47ogOQESQ9Z1iJiqPhtAQ2Cz94A_=w72-h72-p-rp-mo-ba5-br100","abd.azizmaghfur","Local Guide · 230 reviews · 163 photos","","","8 years ago","One of the largest Christian universities in Indonesia. Very fitting in the city of Salatiga which upholds cultural and religious tolerance.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVGid36q_v-WnoNj2IuCuhKChST26BDpoCJcSeJWa63F9VCbpq37Q=w72-h72-p-rp-mo-ba3-br100","Prihartono Nugrohoadi","Local Guide · 47 reviews · 10 photos","","","6 years ago","Unfortunately the location is still in the middle of Salatiga city, if the office was in the current location and the lecture building was a bit outside Salatiga it would be better. The place that is now causing traffic jams in the city of Salatiga.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV6bNrrmOTJZm6kUtdUEpALcmwImWobEepfh51S6A080hrboIA=w72-h72-p-rp-mo-ba3-br100","gustav susanto","Local Guide · 44 reviews · 20 photos","","","6 years ago","I want to ask, does UKSW serve transfer students from the hospitality department?
I want to move to UKSW, because this area is very suitable for me. …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWdcO5tQU3fKOSCdnN22StMuC1BrshHoCIRmRFndpNZhR9IjV1BXw=w72-h72-p-rp-mo-ba8-br100","anonim","Local Guide · 1,750 reviews · 6,541 photos","","","7 years ago","Private Christian foundation university located in Salatiga City. Quality. The English department is cool, joss. The group's choir and vocals are very classy 👍🌸💁 …","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJz7ccn_vOo9Xf3_8lNddRD5emmELp-PC5hys6aqssyOU3Ysg=w72-h72-p-rp-mo-ba3-br100","Ong Beauty","Local Guide · 25 reviews","","","2 years ago","The university has many choices of study programs and faculties, the grounds are spacious, the rooms and buildings are beautiful","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWrwomQTLkIsDElPT-Ys3Yycp6uYNqqo_mQWoE3lDp_WVIos_1A=w72-h72-p-rp-mo-ba4-br100","Gilbert","Local Guide · 59 reviews · 128 photos","","","2 years ago","My child's university is always successful, UKSW. Lord Jesus bless 🙏🙏🙏❤️❤️❤️ …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWA8H853fvWisd2stWadUTRbg8-08f-bCy6AWbYLUai7B7XsIwPDQ=w72-h72-p-rp-mo-ba4-br100","Chela Ribut Firmawati","Local Guide · 62 reviews · 267 photos","","","6 years ago","Really cool campus!! The air is cool and makes you feel at home. Anyway, studying at UKSW has nothing to lose!!","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW2nppDOnRBlHvhA66i0Ydfps7IHhNBSEGzYdSt9fHfTFhEpwN6qw=w72-h72-p-rp-mo-ba3-br100","Arya Dhitya","Local Guide · 24 reviews · 75 photos","","","9 years ago","Thank God, I studied from this small town on this small campus and now it can be a provision for a better future","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXXRobqVOgcolgrEwZXPFTwAOX6SjIDv5pAEKQRk1_wQHcjIc8=w72-h72-p-rp-mo-ba2-br100","Hary Kurniawan","Local Guide · 9 reviews · 40 photos","","","5 years ago","The campus is comfortable and cool, there is no need to doubt the campus facilities and teachers. Especially the canteen 👍 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUMV9B12f3h0j0r51YvxxvFlm6U_qruZvAPsTTDMjVPuO28gX_d=w72-h72-p-rp-mo-ba4-br100","Kartika Cecilia","Local Guide · 243 reviews · 31 photos","","","5 years ago","Came to the graduation ceremony... the campus was clean, comfortable, lots of trees, mini Indonesia, everyone from all over Indonesia studied here.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVm3wRf8LksXv1uudWMGO9GRxNzPlv7oC1JTKuZwR4pFGT_N5OX=w72-h72-p-rp-mo-ba5-br100","Dwi Christianto","Local Guide · 328 reviews · 743 photos","","","4 years ago","Hanging out at UKSW is comfortable and quiet for having fun studying. You can travel to Salatiga City, Jogja and Semarang...happy study guys 😎 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJaPN4r3f7K2RdGnqKECGLZbLkH8ACApOGaP_f6p_RY1V7yoA=w72-h72-p-rp-mo-ba3-br100","Leo Sam","Local Guide · 24 reviews · 12 photos","","","3 years ago","Please provide special policies for motorbike taxi drivers, so that motorbikes can enter building C, thank you.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWRl2-YZpNImCmrn_BsyDnttT2Z17HASSj7qkrbB37ckLPtJyWk=w72-h72-p-rp-mo-br100","Dian Ratnasari","2 reviews","","","a year ago","Good service, friendly brother"" ...
Nice nice glasses","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWXaJitKxQy8gbeqNlUpqtmXH3KXfRRMyHd0fcztw9dEFsr2Dkp=w72-h72-p-rp-mo-ba6-br100","Joshua Igho","Local Guide · 533 reviews · 476 photos","","","8 years ago","The forerunner of the semester credit system by Prof. Liek Wilardjo, which was later adopted by the Ministry of Education of the Republic of Indonesia","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUK9Yvsr4qRg7eTGrBG0zITsRg0yrG-tsRulwG7J-t5G4ekl08=w72-h72-p-rp-mo-ba2-br100","Yoel Setiawan","Local Guide · 12 reviews · 16 photos","","","2 years ago","This university is very good. It's just that health practices and discipline are really lacking.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocK2XdvMRU8hg4UEcEA11G4hY7pC_Lr1_vDiiJJV8La-CSFeTg=w72-h72-p-rp-mo-br100","Kristianto Kristian","6 reviews","","","8 years ago","One of the campuses that must be recommended. Complete facilities, green campus with lots of trees, Mini Indonesia","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUK7zyfewBxhCaFIouVkzAQYCSTgFozabEGIy4EnskX4vHRxje5Cw=w72-h72-p-rp-mo-ba3-br100","Fgt. XiNN","Local Guide · 28 reviews · 6 photos","","","7 years ago","I used to study here, it was cool, full of diverse ethnic cultures with tolerance, suitable for studying","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWw_pYEfA7tBPuwYgjEs-QHoYy13OHEE-Ai-cFyuADj7wDpYVdw=w72-h72-p-rp-mo-ba4-br100","Yahya Yoga","Local Guide · 134 reviews · 91 photos","","","7 years ago","My campus... is known as Mini Indonesia because the students come from all over Indonesia.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJs7t7fnfdEgZYSP1g_A-IS7ZDYvvKWzH5Z6oVqy8xGtN8rgQ=w72-h72-p-rp-mo-br100","Cobacoba Coba","1 review","","","4 weeks ago","Superior","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUSGIHuAnHH9FM2CGIfo4uyrkotY9ixT0q4ncKB5gbbwXdcJv2IPA=w72-h72-p-rp-mo-ba3-br100","ADI SUYANTO","Local Guide · 32 reviews · 66 photos","","","2 years ago","The campus is like a miniature of Indonesia..... from all over the world there are...","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXZ6cktBR7pByywAMuTfAgjXvSGi591fQzSiKnIst4VBUBfSMUu=w72-h72-p-rp-mo-ba7-br100","DPN","Local Guide · 1,158 reviews · 5,157 photos","","","3 years ago","Guidance first.. Ahayyy","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXqohCZjqsTdmLlsQ5feXVgUaGXT3xYmv_PSMPJ604xQj56cAQg=w72-h72-p-rp-mo-ba4-br100","Ita Novitasari","Local Guide · 17 reviews · 46 photos","","","3 years ago","Cool, comfortable and beautiful","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKfGJVbDmlUxfQFAG_EeRVIyKfjJmH_YOhbt_1OBhiYlcvu=w72-h72-p-rp-mo-ba2-br100","Julianaa Astii","Local Guide · 20 reviews","","","3 years ago","Very comfortable place to study, really good for students to study","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU_M1uGqFI0zmcQBUraPEso4RYo9Ko9V1JFp24MDpwQtivYG18G=w72-h72-p-rp-mo-br100","Gabriel","12 reviews · 4 photos","","","3 years ago","This university which is located in Salatiga is very good, and provides an interesting experience","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocLTWfRGMfpe7ng9MJzoqZ05EcFkGIbGK9kXt0l5YAPKxGKIQA=w72-h72-p-rp-mo-br100","ahmad imam taufiq","1 review · 3 photos","","","4 years ago","Is this really a student here?  This is a scam if anyone knows. My comment asked for a clear address","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVWqfQGqFkOcN1wMYVh1KXovo3S5hyfIX6Y7ffdcFYAm0AQtAs3=w72-h72-p-rp-mo-ba3-br100","Timothy Sebastian","Local Guide · 65 reviews · 9 photos","","","2 years ago","UKSW is my favorite campus, because I am a new student at UKSW, I have never studied at another campus","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVYyLrbPmO-EZovygEjx9EGE4aLZ7ma2EXAQL1eFiZAXhME8JY=w72-h72-p-rp-mo-br100","Riris Restiyanti","1 review","","","12 years ago","This is my place to study, find new experiences.
especially for FEB 2012
""Fun Education For a Better Future"" …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUzNige4djweByBoNhfd8y7fH_J9RX51tyZ1z4RPm7WBALpL_w=w72-h72-p-rp-mo-ba3-br100","David Yudhanto Gunawan","Local Guide · 43 reviews · 71 photos","","","6 years ago","A comfortable and safe place to study. There are many places to hang out with friends","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUjiNyHHBruNbaGocatYLOKQhyXSU0xTSpJapFaWcrAUbUxhoJjdQ=w72-h72-p-rp-mo-ba7-br100","Indonesia Terbaru (Rudy)","Local Guide · 678 reviews · 6,718 photos","","","2 years ago","SWCU","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIqPIobTFgkFd3da5F8PYqvpAxXHMHG2JIo6JropmyGFbYONA=w72-h72-p-rp-mo-br100","ASTADI Mr","9 reviews · 16 photos","","","3 years ago","Favorite private campus. Famous in various regions in Indonesia. Beautiful campus.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWf-kByCmG7dfdcgVSp8Esn0B29ZSUIvQPhTKT8_dFlzuAHr4c4=w72-h72-p-rp-mo-ba4-br100","Dhian adi putranto","Local Guide · 62 reviews · 135 photos","","","8 years ago","Looking for a job here. A cool university.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUNCBlBAz6LfznmRQ4E9zpKSF1nmUrgcs3k6kp1N-E9WgUFetM-=w72-h72-p-rp-mo-ba4-br100","Lea Eli Ardhiawati","Local Guide · 59 reviews · 81 photos","","","7 years ago","A university called mini Indonesia will meet many new people from different ethnicities and cultures","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUy8E9iT0vgL_H7_Cpg8P9Y5ntzqZTNt0JJo1Yo8U9NI_YWx0EI=w72-h72-p-rp-mo-ba4-br100","Your Mind","Local Guide · 112 reviews · 33 photos","","","2 years ago","steady soul
have to study here
cool pollll
lots of concerts, guys","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjW6_pik7KjYLRWyzEqLSJXdAlarBlEdKN3RHU0hV-EbJuTjo1Wa=w72-h72-p-rp-mo-br100","Janu Wicaksono","10 reviews · 5 photos","","","8 years ago","The campus atmosphere is cool and calm, very comfortable for studying and working.....","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUiG3IEIS-KJ6Kfjovm231Dn9Y1rqIbzmp7O00AoDbTlzfu_3E7=w72-h72-p-rp-mo-ba2-br100","Deka Donovan","Local Guide · 24 reviews","","","2 years ago","My beloved alma mater, a mini Indonesian campus and a cool green campus..","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUvkIaEZVCRmcibVkrsH_MEp_vC83iRPeGewhP93LWOBWcy03YA=w72-h72-p-rp-mo-ba3-br100","faishal reza","Local Guide · 51 reviews · 17 photos","","","a year ago","The place is beautiful, the campus is cool","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVfl0u_iFq7j9hwWuBKwO1joQArFPRrxYb-8lRnJamgBzRZs1pE=w72-h72-p-rp-mo-ba4-br100","Ki Ky","Local Guide · 32 reviews · 47 photos","","","5 years ago","The best campus in Salatiga and also in Indonesia
Students from Sabang to Merauke are at UKSW","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXwbC0jCGmiVHljN-1AnqrI7h1i6Ujgyi22A9ND__96MTUsRky2=w72-h72-p-rp-mo-ba4-br100","Ayu Kristanti","Local Guide · 127 reviews · 89 photos","","","3 years ago","Cool, complete facilities, many students from various regions in Indonesia","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVzN4yzVMCaZFfJiJ_A8ovu4bqUjAlE1HMkKBOUexUqdXuGfwiT=w72-h72-p-rp-mo-ba5-br100","Nabilla Khudori","Local Guide · 221 reviews · 103 photos","","","8 years ago","Complete facilities, nice for walking, lots of trees, so it's not hot.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUYvkllcr0HrdZ_--_Gd53tY6jd36_OYvoFEh1gfKVpqFY1DS0zXA=w72-h72-p-rp-mo-br100","Lovely Lelatobur","4 reviews","","","12 years ago","Here, it was the beginning for me to seek knowledge at a higher level
Here pla, I will immediately separate from or2q :-'(","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocKr5MhlY058qVGjsY4zZkrRaUDgOxL-JjZS0U4TNuCtc6N1bw=w72-h72-p-rp-mo-br100","LRmodel salatiga","5 reviews · 2 photos","","","8 years ago","A very ideal place to study in Salatiga... quality and has a very cool location","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV5cgFFSnoYd_GcXzCfldIvFbGKSSYkhLkaGGCAg-9y60_EFgI=w72-h72-p-rp-mo-ba5-br100","Febrika Punthadyhatma","Local Guide · 280 reviews · 263 photos","","","4 years ago","Long live our scientific field, we will never forget our time studying here","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWGA6O4r1DUyn9IaiZqkVCglp3w3PjWd8JR79m7xqdaMAX7G7-t=w72-h72-p-rp-mo-br100","sukma kumbara","1 review","","","2 years ago","This year, Uksw PGSD study program new students, hopefully it will go smoothly until the end","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUJs585NdaXPffERBIsjbsOhAAc6TGFX3gEqWkPrzzVxuFnuPujzw=w72-h72-p-rp-mo-ba6-br100","Dwi Pristianto Purbo Nugroho","Local Guide · 247 reviews · 2,189 photos","","","11 months ago","The right choice for a private campus in Central Java.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWh63OvKUWxh4prD5KMXoGHg-VGJX10tfv3izOX9D1umbC2G8A=w72-h72-p-rp-mo-br100","cakrukbaca voice","3 reviews","","","7 years ago","a cool and quality place in terms of improving academic skills and direct practice","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUwjxkd9W8XKoHWgyChRPCqrbOj6W5GiPxFT1wIDMKRw_jqNRAH=w72-h72-p-rp-mo-br100","ElizabethChristina","5 reviews · 1 photo","","","2 years ago","Many ICMAP programs are burdensome for students 🤪 …","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJBWdLhY566_lt6qg6jp0h0JUw60CfvJ7IKRLA_TfNl8Zk5ww=w72-h72-p-rp-mo-ba4-br100","Andre Pinantauan","Local Guide · 101 reviews · 8 photos","","","4 years ago","FTJE FTJE continues to be victorious, remains victorious. Its symbol is flip-flops...(flip-flops)
FTJE FTJE continues to be successful, continues to be successful Until the elders FTE is successful......","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU44oNyWEl6LMvhnZUrazQUaAC4-S3EMvrCDKp63L8if5nKriHA=w72-h72-p-rp-mo-br100","STEPHANI KARIMANG","9 reviews · 3 photos","","","9 years ago","My campus used to be...comfortable for kids...lots of friends and memories...ave iustitia","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjXBPcJDJMUF8gCkakA2zoDONLluNBd6eIbvOO5NFRAF47vJwRIG=w72-h72-p-rp-mo-br100","Sandra Wulansari Kencana Toeweh","1 review","","","8 years ago","I used to go to school there but have moved since the air is so cool there","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocL4utVfvKv3yl4Ef0netI43ygwuB6LLf5o0Z_h0vEo-WV36mLuG=w72-h72-p-rp-mo-ba3-br100","Natanael Dwi Kristiyanto","Local Guide · 17 reviews · 21 photos","","","12 years ago","the place where the source of knowledge...
and this is also where I got my education...
2009 was the start of my studies...","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocIPf8vWYVOkr6-BwXeG2v1db0Fq2KIDK57XQd5fTz_B7LVApQ=w72-h72-p-rp-mo-ba5-br100","Rudy Darmawan","Local Guide · 173 reviews · 246 photos","","","8 years ago","The campus is quite spacious. Still beautiful, lots of shady trees.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjVVJL_u3ciY1Z1r2PgVeEdESiHEKzDbo0RwMKq62hVAZvT4Nsgh=w72-h72-p-rp-mo-ba4-br100","HHH","Local Guide · 241 reviews · 78 photos","","","7 years ago","FTJE 2x remains victorious 2x the symbol 2x flip flops 2x!!!!!!!!! Viva BS, OKD, BM, LS, LW, HSN and SDN","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU5-YSU5hDId-prE92NZUtRdjAk3F6G_mEwFnbKyQxlCPbYoF-1=w72-h72-p-rp-mo-ba3-br100","petrus kris","Local Guide · 54 reviews · 28 photos","","","4 years ago","The private sector is quite good, only the building is not as good as the others","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocI-6pTi2t3VyFW08vHpjMegyXRNG8txHJdBXQEvoFm-pcSJfA=w72-h72-p-rp-mo-br100","Agustinus Bliong","1 review","","","9 years ago","This is where the S.H. I got it. The campus is comfortable and very familiar. Miss SWCU. Miss Salatiga.","","","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjUux5nHekhOysRq_eQP0r8mQbi9mDaQH84C-eaWmrJCAZUrNKr-hQ=w72-h72-p-rp-mo-ba3-br100","Harun Arrasyid (Harun)","Local Guide · 2 reviews · 92 photos","","","4 years ago","Does this campus open transfer of grades from D3 to S1 Library?","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjU7jP0wJ33sV6GlgUiLQWQI5_gXXAclJiUKTPgrSGNnIUBcJY__=w72-h72-p-rp-mo-br100","Yuniel Melvanolo Zendrato","2 reviews · 1 photo","","","4 weeks ago","Superior","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a/ACg8ocJ-WCKJmjyieXGam7q5_Tsu8LffhWwAseDrBgUxn7bO1Hn3LRs_=w72-h72-p-rp-mo-ba5-br100","L Hakiem","Local Guide · 213 reviews · 713 photos","","","7 years ago","Spacious parking and building. Very suitable for party venues.","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjWms2YLLkp2TH0p2RYsrXXnU0ZGGvUq3F6aUkvv5dTgVFB8Z0om=w72-h72-p-rp-mo-br100","Rakha Putra","9 reviews · 3 photos","","","7 years ago","It's a cool place to study, apart from the weather, the students also make it cool","","Like","","Share","Translated by Google","・","See original (Indonesian)"
"https://lh3.googleusercontent.com/a-/ALV-UjV8isjKfDZIWhMu4GV0fKVi4CoRAaAm13uQsVvvKzcXH8FiCZKJ=w72-h72-p-rp-mo-ba3-br100","Bosse official","Local Guide · 10 reviews · 62 photos","","","9 years ago","A unique place to study with all ethnicities at this university","","Like","","Share","Translated by Google","・","See original (Indonesian)"
